database,rank,term,p_value,z_score,combined_score,overlap_genes,n_overlap,adj_p_value,gene_list,n_genes_submitted
KEGG_2021_Human,20,Cholesterol metabolism,0.0015598806233641427,8.763975155279503,56.64285082988862,LRP1;NPC2;APOA1;APOE,4,0.017455806975741596,top200,200
KEGG_2021_Human,21,Vibrio cholerae infection,0.0015598806233641427,8.763975155279503,56.64285082988862,ARF1;GNAS;PDIA4;ATP6V1B1,4,0.017455806975741596,top200,200
KEGG_2021_Human,22,Glutathione metabolism,0.0025341401417975046,7.60377358490566,45.45460491125239,GPX1;ANPEP;ODC1;PRDX6,4,0.02706922424192789,top200,200
KEGG_2021_Human,23,RNA transport,0.0027268729153691372,3.975656352215822,23.474659616935444,EIF4A2;EIF3CL;STRAP;EIF3E;PABPC1;EIF4G2;EIF4B,7,0.02786152761355423,top200,200
KEGG_2021_Human,24,Hematopoietic cell lineage,0.0031829814394319636,5.375340971085652,30.90787173221737,HLA-DRB5;TFRC;ANPEP;CD9;HLA-DPA1,5,0.03116669326110464,top200,200
KEGG_2021_Human,25,Shigellosis,0.0034123118554292135,3.424719887955182,19.45365985598759,ARF1;CAPNS1;ACTN4;RPS27A;MYL9;SQSTM1;UBA52;MYL12B,8,0.03207573144103461,top200,200
KEGG_2021_Human,26,Mitophagy,0.004798605118984624,6.293367346938775,33.6029944353692,KRAS;RPS27A;SQSTM1;UBA52,4,0.04337200780620718,top200,200
KEGG_2021_Human,27,Leukocyte transendothelial migration,0.005795880075899015,4.632086567866384,23.858061881050492,MSN;CTNNB1;ACTN4;MYL9;MYL12B,5,0.04830009966690019,top200,200
KEGG_2021_Human,28,Aldosterone-regulated sodium reabsorption,0.005960437831234491,8.853090474768587,45.35094165112317,SCNN1A;KRAS;ATP1A1,3,0.04830009966690019,top200,200
KEGG_2021_Human,29,Thyroid cancer,0.005960437831234491,8.853090474768587,45.35094165112317,PAX8;CTNNB1;KRAS,3,0.04830009966690019,top200,200
Reactome_2022,1,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,5.1607932405627436e-37,46.984784446322905,3925.7929039181618,EIF4A2;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;EIF4B;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;EIF3L;RPL27A;RPL37A;RPS20;EIF3E;PABPC1;UBA52;RPS21;RPS23,31,4.128634592450195e-34,top200,200
Reactome_2022,2,Cap-dependent Translation Initiation R-HSA-72737,6.378500284558149e-36,42.545422902888966,3447.8866175557246,EIF4A2;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;EIF4B;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;EIF3L;RPL27A;RPL37A;RPS20;EIF3E;PABPC1;UBA52;RPS21;RPS23,31,2.5514001138232596e-33,top200,200
Reactome_2022,3,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,3.2607443549866176e-35,44.052866716306774,3498.1730690968,EIF4A2;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;EIF4B;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;EIF3L;RPL27A;RPL37A;RPS20;EIF3E;UBA52;RPS21;RPS23,30,8.695318279964314e-33,top200,200
Reactome_2022,4,Eukaryotic Translation Elongation R-HSA-156842,1.2897168254675744e-34,51.82520630157539,4044.100706191871,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;EEF1G;RPS25;EEF1D;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,28,2.579433650935149e-32,top200,200
Reactome_2022,5,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,2.0110457453598426e-33,45.883720930232556,3454.4317856911125,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;EIF3L;RPL27A;RPL37A;RPS20;EIF3E;UBA52;RPS21;RPS23,28,3.217673192575748e-31,top200,200
Reactome_2022,6,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,1.2960711214222876e-32,47.385060026678524,3479.1715293621182,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;PABPC1;UBA52;RPS21;RPS23,27,1.7280948285630504e-30,top200,200
Reactome_2022,7,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,4.350669972678566e-32,40.127906976744185,2897.7321939226113,RPL32;RPL31;RPL34;RPN1;RPLP0;RPL8;SRP14;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,28,4.97219425448979e-30,top200,200
Reactome_2022,8,Peptide Chain Elongation R-HSA-156902,8.07162577478443e-32,49.160919540229884,3519.6449674725136,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,8.071625774784429e-30,top200,200
Reactome_2022,9,Eukaryotic Translation Termination R-HSA-72764,3.138528807184568e-31,46.07902298850575,3236.423940313821,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,2.2825664052251405e-29,top200,200
Reactome_2022,10,Selenocysteine Synthesis R-HSA-2408557,3.138528807184568e-31,46.07902298850575,3236.423940313821,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,2.2825664052251405e-29,top200,200
Reactome_2022,11,Viral mRNA Translation R-HSA-192823,3.138528807184568e-31,46.07902298850575,3236.423940313821,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,2.2825664052251405e-29,top200,200
Reactome_2022,12,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,3.857542707451989e-30,40.94252873563219,2772.936032601765,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,2.5716951383013263e-28,top200,200
Reactome_2022,13,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,5.092927678100784e-30,36.19891193471608,2441.6057482334304,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;PABPC1;UBA52;RPS21;RPS23,27,3.1341093403697136e-28,top200,200
Reactome_2022,14,Selenoamino Acid Metabolism R-HSA-2408522,3.002534820343751e-28,33.47126436781609,2121.171950931439,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,1.698215814993676e-26,top200,200
Reactome_2022,15,Translation R-HSA-72766,3.1841546531131427e-28,16.861049519586103,1067.543790087666,EIF4A2;RPL32;RPL31;RPL34;RPN1;RPLP0;RPL8;SRP14;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;EIF4B;RPS12;RPL41;RPS9;RPS8;RPL23A;EEF1G;RPS25;RPS29;EEF1D;EIF3L;RPL27A;RPL37A;RPS20;EIF3E;PABPC1;RPS21;UBA52;RPS23,35,1.698215814993676e-26,top200,200
Reactome_2022,16,Influenza Infection R-HSA-168255,3.678169589902274e-27,24.823688480259598,1510.952936239423,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;CALR;UBA52;RPS21;RPS23;HSPA1A,28,1.8390847949511371e-25,top200,200
Reactome_2022,17,Cellular Response To Starvation R-HSA-9711097,4.3538247196374685e-26,24.36911643270025,1423.0627665343513,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23;ATP6V1B1,27,2.048858691594103e-24,top200,200
Reactome_2022,18,Influenza Viral RNA Transcription And Replication R-HSA-168273,5.1271435684286567e-26,26.504815159987572,1543.4459882521342,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,2.2787304748571807e-24,top200,200
Reactome_2022,19,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,5.110315364318913e-25,21.91659785301404,1225.8690937331464,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;PABPC1;UBA52;RPS21;RPS23,27,2.1517117323448057e-23,top200,200
Reactome_2022,20,Signaling By ROBO Receptors R-HSA-376176,1.397408454109397e-23,17.64525247333933,928.5785479707322,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPL41;RPS9;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;PABPC1;PKN1;RPS21;UBA52;RPS23,28,5.589633816437588e-22,top200,200
Reactome_2022,21,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,7.032183804975426e-23,19.187964841108858,978.7581280002381,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,2.6789271638001625e-21,top200,200
Reactome_2022,22,Metabolism Of Proteins R-HSA-392499,1.4661562886931758e-22,5.200359671516782,261.44406697139135,EIF4A2;APP;RPL32;RPL31;RPL34;RPLP0;RPL8;SRP14;MSLN;PRSS23;RPL7;RPS4X;TUBA1B;RPS19;ANPEP;RPL36;RPL35;RPLP2;RPS12;SLC34A2;RPS9;RPS8;IGFBP4;IGFBP2;APOA1;HSPG2;EEF1G;SLPI;EEF1D;RPL37A;PABPC1;SQSTM1;UBA52;LTF;RPN1;THBS2;FSTL1;THBS1;MUC1;GANAB;RPS15A;IGFBP7;APOE;APOL1;RPS27A;EIF4B;RPL41;GSN;MUC16;IGF2;RPL23A;LYZ;CP;SORL1;RPS25;RPS29;EIF3L;RPL27A;CTNNB1;UBA2;RPS20;UBA1;EIF3E;HNRNPC;CALR;TGFBI;RPS21;ITM2B;RPS23,69,5.3314774134297305e-21,top200,200
Reactome_2022,23,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,2.9524543558876226e-22,18.001621888442283,892.416638133975,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPS9;RPL41;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,1.0269406455261296e-20,top200,200
Reactome_2022,24,rRNA Processing R-HSA-72312,1.1396121538762948e-21,16.95242841007242,817.5071091175432,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;RPS12;RPL41;RPS9;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;UBA52;RPS21;RPS23,26,3.79870717958765e-20,top200,200
Reactome_2022,25,Cellular Responses To Stimuli R-HSA-8953897,3.120140690908991e-21,7.551410373066424,356.5504796355156,YWHAE;HSP90AB1;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;PRDX2;DNAJB1;RPS15A;RPS19;LMNA;RPL36;SERPINH1;RPL35;RPLP2;IGFBP7;RPS27A;RPS12;RPL41;RPS9;GPX1;HSPA5;RPS8;APOA1;RPL23A;FOS;RPS25;RPS29;RPL27A;RPL37A;MT1G;TXNIP;RPS20;CALR;RPS21;SQSTM1;UBA52;HSPA1A;RPS23;ATP6V1B1,43,9.984450210908772e-20,top200,200
Reactome_2022,26,Axon Guidance R-HSA-422475,3.420093547225159e-21,9.09765038311738,428.7233085470759,HSP90AB1;RPL32;RPL31;RPL34;RPLP0;RPL8;MYL12B;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;AP2M1;RPS12;RPL41;RPS9;RPS8;MSN;RPL23A;RPS25;MYL6;COL4A2;RPS29;RPL27A;RPL37A;COL6A3;RPS20;PABPC1;PKN1;AGRN;MYL9;RPS21;UBA52;RPS23,37,1.0523364760692798e-19,top200,200
Reactome_2022,27,Translation Initiation Complex Formation R-HSA-72649,4.929170166888579e-21,45.89071038251366,2145.809063963533,EIF4A2;RPS9;RPS8;RPS4X;RPS25;RPS15A;RPS19;EIF3L;RPS29;EIF3E;RPS20;PABPC1;RPS27A;RPS21;EIF4B;RPS12;RPS23,17,1.4604948642632827e-19,top200,200
Reactome_2022,28,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",6.912718558138386e-21,44.76915900306544,2078.2257262245,EIF4A2;RPS9;RPS8;RPS4X;RPS25;RPS15A;RPS19;EIF3L;RPS29;EIF3E;RPS20;PABPC1;RPS27A;RPS21;EIF4B;RPS12;RPS23,17,1.975062445182396e-19,top200,200
Reactome_2022,29,Cellular Responses To Stress R-HSA-2262752,1.1454342331100105e-20,7.474311243484736,343.1898625500776,YWHAE;HSP90AB1;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;PRDX2;DNAJB1;RPS15A;RPS19;LMNA;RPL36;SERPINH1;RPL35;RPLP2;IGFBP7;RPS27A;RPS12;RPL41;RPS9;GPX1;HSPA5;RPS8;APOA1;RPL23A;FOS;RPS25;RPS29;RPL27A;RPL37A;TXNIP;RPS20;CALR;RPS21;SQSTM1;UBA52;HSPA1A;RPS23;ATP6V1B1,42,3.1598185740965803e-19,top200,200
Reactome_2022,30,Nervous System Development R-HSA-9675108,1.800305358746391e-20,8.62040481136177,391.9158910163865,HSP90AB1;RPL32;RPL31;RPL34;RPLP0;RPL8;MYL12B;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;AP2M1;RPS12;RPL41;RPS9;RPS8;MSN;RPL23A;RPS25;MYL6;COL4A2;RPS29;RPL27A;RPL37A;COL6A3;RPS20;PABPC1;PKN1;AGRN;MYL9;RPS21;UBA52;RPS23,37,4.800814289990376e-19,top200,200
Reactome_2022,31,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,2.199423227772585e-19,41.90668080593849,1800.3496290429546,EIF4A2;RPS9;RPS8;RPS4X;RPS25;RPS15A;RPS19;EIF3L;RPS29;EIF3E;RPS20;RPS27A;RPS21;EIF4B;RPS12;RPS23,16,5.675930910380864e-18,top200,200
Reactome_2022,32,Disease R-HSA-1643685,1.4444609967310417e-17,4.521993427980563,175.34576832654338,YWHAE;APP;HSP90AB1;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;SNRPD2;CAPNS1;RPS19;RPL36;RPL35;RPLP2;AP2M1;RPS12;SLC34A2;RPS9;RPS8;APOA1;HSPG2;DCN;EEF1G;SLPI;RPL37A;TXNIP;SQSTM1;UBA52;LTF;NOTCH2;RPN1;THBS2;THBS1;PRDX2;MUC1;GANAB;RPS15A;LMNA;LRIG1;RPS27A;RPL41;MUC16;MSN;RPL23A;CP;RPS25;RPS29;RPL27A;GNAS;CD9;CTNNB1;RPS20;CALR;AGRN;RPS21;HSPA1A;RPS23,59,3.611152491827604e-16,top200,200
Reactome_2022,33,"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",4.317095930483523e-17,41.32258064516129,1557.0911879579394,RPS9;RPS8;RPS4X;RPS25;RPS15A;RPS19;EIF3L;RPS29;EIF3E;RPS20;RPS27A;RPS21;RPS12;RPS23,14,1.0465687104202479e-15,top200,200
Reactome_2022,34,Developmental Biology R-HSA-1266738,1.252462995428182e-16,5.301493661353081,194.12081451508433,HSP90AB1;RPL32;RPL31;RPL34;RPLP0;KLK5;RPL8;MYL12B;RPL7;RPS4X;RPS15A;CAPNS1;RPS19;RPL36;RPL35;RPLP2;PTGDS;RPS27A;AP2M1;RPS12;RPL41;ST14;RPS9;JUP;RPS8;KRT8;KRT7;MSN;RPL23A;RPS25;MYL6;COL4A2;RPS29;RPL27A;RPL37A;CTNNB1;COL6A3;RPS20;PABPC1;PKN1;AGRN;MYL9;RPS21;UBA52;RPS23,45,2.9469717539486637e-15,top200,200
Reactome_2022,35,Infectious Disease R-HSA-5663205,3.7424751567255966e-16,5.461371055495103,193.99671612112022,YWHAE;HSP90AB1;RPL32;RPL31;RPL34;RPN1;RPLP0;RPL8;RPL7;RPS4X;GANAB;RPS15A;SNRPD2;RPS19;RPL36;LRIG1;RPL35;RPLP2;RPS27A;AP2M1;RPS12;RPL41;RPS9;RPS8;RPL23A;HSPG2;RPS25;RPS29;RPL27A;RPL37A;GNAS;CD9;CTNNB1;TXNIP;RPS20;CALR;AGRN;RPS21;UBA52;HSPA1A;RPS23;LTF,42,8.554228929658506e-15,top200,200
Reactome_2022,36,Metabolism Of Amino Acids And Derivatives R-HSA-71291,4.542338938490998e-16,9.013584672647124,318.4311930350917,RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;RPS4X;RPS15A;RPS19;RPL36;RPL35;RPLP2;RPS27A;GLUL;RPS12;RPL41;RPS9;RPS8;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;RPS21;UBA52;RPS23,27,1.0094086529979997e-14,top200,200
Reactome_2022,37,Metabolism Of RNA R-HSA-8953854,6.474881052062178e-16,6.443980214186237,225.36809900252376,EIF4A2;RPL32;RPL31;RPL34;RPLP0;RPL8;RPL7;ZFP36L1;RPS4X;RPS15A;SNRPD2;RPS19;PCBP2;RPL36;RPL35;RPLP2;RPS27A;EIF4B;RPS12;RPL41;RPS9;RPS8;IGF2;RPL23A;RPS25;RPS29;RPL27A;RPL37A;RPS20;HNRNPC;PABPC1;RPS21;UBA52;HSPA1A;RPS23,35,1.3999742815269574e-14,top200,200
Reactome_2022,38,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,7.043655554443437e-16,40.414910349166405,1410.045272247415,RPS9;RPS8;RPS4X;RPS25;RPS15A;RPS19;SNRPD2;RPS29;RPS20;RPS27A;RPS21;RPS12;RPS23,13,1.4828748535670393e-14,top200,200
Reactome_2022,39,SARS-CoV-2 Infection R-HSA-9694516,8.723931134003149e-12,8.253907900295733,210.1853615723517,YWHAE;RPS9;HSP90AB1;RPS8;RPN1;HSPG2;RPS4X;RPS25;GANAB;RPS15A;SNRPD2;RPS19;RPS29;RPS20;RPS27A;AGRN;RPS21;UBA52;RPS23;RPS12,20,1.7895243351801332e-10,top200,200
Reactome_2022,40,Amyloid Fiber Formation R-HSA-977225,2.0456841946794925e-11,18.79930136551286,462.7016346499196,APP;GSN;APOA1;APOE;TGFBI;RPS27A;LYZ;HSPG2;UBA52;SORL1;ITM2B;LTF,12,4.091368389358985e-10,top200,200
Reactome_2022,41,SARS-CoV Infections R-HSA-9679506,1.495739021216266e-10,6.557696012329031,148.35626854513566,YWHAE;RPS9;HSP90AB1;RPS8;RPN1;HSPG2;RPS4X;RPS25;GANAB;RPS15A;SNRPD2;RPS19;RPS29;RPS20;RPS27A;AGRN;RPS21;UBA52;AP2M1;RPS23;RPS12,21,2.9185151633488117e-09,top200,200
Reactome_2022,42,Immune System R-HSA-168256,8.308570247119514e-10,3.06787554983671,64.1448704001558,IFITM3;EIF4A2;APP;HSP90AB1;RPLP0;SRP14;ANPEP;TIMP2;AP2M1;HLA-DPA1;FOS;TAPBP;SLPI;NPC2;CHI3L1;TXNIP;CD47;SQSTM1;UBA52;ATP6V1B1;LTF;LAMA5;GRN;C1S;IFI6;PLD3;MUC1;PCBP2;FLNA;RPS27A;CD74;HLA-DRB5;GSN;JUP;MUC16;HSPA5;CMTM6;MSN;LYZ;BST2;COL1A2;CTNNB1;UBA1;VIM;HNRNPC;CALR;PKN1;EIF4G2;HSPA1A,49,1.5825848089751456e-08,top200,200
Reactome_2022,43,SARS-CoV-2-host Interactions R-HSA-9705683,1.2923593910435e-09,8.788562042705689,179.8737091315835,YWHAE;RPS9;HSP90AB1;RPS8;RPS4X;RPS25;RPS15A;RPS19;SNRPD2;RPS29;RPS20;RPS27A;RPS21;RPS12;RPS23,15,2.404389564732093e-08,top200,200
Reactome_2022,44,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,3.916513936418507e-09,11.322024151811386,219.17246679006465,APP;IGFBP4;IGFBP2;IGF2;APOA1;IGFBP7;APOE;MSLN;APOL1;CP;PRSS23;FSTL1,12,7.120934429851832e-08,top200,200
Reactome_2022,45,Extracellular Matrix Organization R-HSA-1474244,6.181078709083844e-09,6.620039088987276,125.13047632507872,LAMA5;COL12A1;HSPG2;THBS1;DCN;COL1A1;MMP11;MMP14;COL1A2;CAPNS1;COL4A2;SERPINH1;TIMP2;COL6A3;CD47;AGRN;PLEC,17,1.0988584371704611e-07,top200,200
Reactome_2022,46,Scavenging By Class A Receptors R-HSA-3000480,2.2581558320129314e-08,47.07454401268834,828.8006483109033,COL1A1;COL1A2;COL4A2;APOA1;APOE;CALR,6,3.927227533935533e-07,top200,200
Reactome_2022,47,Plasma Lipoprotein Clearance R-HSA-8964043,4.774564371688457e-08,25.61139896373057,431.7410335746563,NPC2;HDLBP;APOA1;APOE;RPS27A;UBA52;AP2M1,7,8.126918079469714e-07,top200,200
Reactome_2022,48,Post-translational Protein Phosphorylation R-HSA-8957275,1.1053074546895794e-07,10.802631578947368,173.03625140183897,APP;IGFBP4;APOA1;IGFBP7;APOE;MSLN;APOL1;CP;PRSS23;FSTL1,10,1.842179091149299e-06,top200,200
Reactome_2022,49,Innate Immune System R-HSA-168249,1.4927302433799327e-07,3.3002633889376645,51.871852950531874,APP;GRN;HSP90AB1;C1S;SRP14;PLD3;MUC1;ANPEP;PCBP2;TIMP2;RPS27A;GSN;JUP;MUC16;CMTM6;FOS;LYZ;BST2;SLPI;NPC2;CTNNB1;CHI3L1;TXNIP;HNRNPC;PKN1;CD47;UBA52;HSPA1A;ATP6V1B1;LTF,30,2.4276947144079647e-06,top200,200
Reactome_2022,50,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,1.517309196504978e-07,21.085339835416033,331.06423432395894,COL1A1;COL1A2;COL4A2;APOA1;APOE;CALR;APOL1,7,2.4276947144079647e-06,top200,200
Reactome_2022,51,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,1.6991156196356266e-06,31.705128205128204,421.21539478257284,YWHAE;APP;PRDX2;CAPNS1;LMNA,5,2.6140240302086566e-05,top200,200
Reactome_2022,52,RHO GTPases Activate PAKs R-HSA-5627123,1.6991156196356266e-06,31.705128205128204,421.21539478257284,MYL6;FLNA;PKN1;MYL9;MYL12B,5,2.6140240302086566e-05,top200,200
Reactome_2022,53,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,3.4635138267612733e-06,26.695006747638327,335.64237766536246,YWHAE;APP;PRDX2;CAPNS1;LMNA,5,5.227945398884941e-05,top200,200
Reactome_2022,54,Platelet Degranulation R-HSA-114608,4.698735376419166e-06,7.995847625925257,98.09479500755127,APP;HSPA5;IGF2;APOA1;FLNA;CD9;MAGED2;ACTN4;THBS1,9,6.961089446546913e-05,top200,200
Reactome_2022,55,Metabolism R-HSA-1430728,4.802787631173694e-06,2.3566441505364137,28.86020437658334,HSP90AB1;RPL32;RPL31;NDUFB11;RPL34;RPLP0;RPL8;PLD3;RPL7;RPS4X;LDHB;RPS15A;RPS19;RPL36;RPL35;RPLP2;UQCRFS1;APOE;PTGDS;RPS27A;GLUL;RPS12;RPL41;RPS9;GPX1;RPS8;APOA1;DHCR24;RPL23A;HSPG2;DCN;RPS25;RPS29;RPL27A;RPL37A;PPT1;GNAS;RPS20;AGRN;RPS21;UBA52;RPS23,42,6.985872918070827e-05,top200,200
Reactome_2022,56,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,6.481527218454889e-06,7.663493574488339,91.55234283192686,APP;HSPA5;IGF2;APOA1;FLNA;CD9;MAGED2;ACTN4;THBS1,9,9.259324597792699e-05,top200,200
Reactome_2022,57,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",6.96753452538923e-06,11.18458549222798,132.80855446547142,NPC2;HDLBP;APOA1;APOE;RPS27A;UBA52;AP2M1,7,9.77899582510769e-05,top200,200
Reactome_2022,58,Diseases Of Metabolism R-HSA-5668914,7.59644620234607e-06,5.314169307378904,62.64252451938937,NOTCH2;SLC34A2;MUC1;SLPI;MUC16;RPS27A;AGRN;THBS2;HSPG2;UBA52;THBS1;DCN,12,0.00010477856830822165,top200,200
Reactome_2022,59,HSF1 Activation R-HSA-3371511,9.291744507873701e-06,21.128205128205128,244.79950290336265,YWHAE;DNAJB1;HSP90AB1;SERPINH1;HSPA1A,5,0.00012598975603896544,top200,200
Reactome_2022,60,Degradation Of Extracellular Matrix R-HSA-1474228,1.3928885309463945e-05,8.126650165016502,90.86851097382902,MMP11;LAMA5;MMP14;CAPNS1;COL12A1;TIMP2;HSPG2;DCN,8,0.00018405409540041268,top200,200
Reactome_2022,61,Diseases Of Glycosylation R-HSA-3781865,1.4034124774281466e-05,6.915448933343752,77.27335577142556,NOTCH2;MUC1;SLPI;MUC16;THBS2;AGRN;HSPG2;THBS1;DCN,9,0.00018405409540041268,top200,200
